"","tmax","time"
"1",29.33984375,1980-01-01
"2",31.25,1980-01-02
"3",35.16015625,1980-01-03
"4",33.0400390625,1980-01-04
"5",33.6103515625,1980-01-05
"6",34.2802734375,1980-01-06
"7",34.740234375,1980-01-07
"8",36.150390625,1980-01-08
"9",38.919921875,1980-01-09
"10",39.4697265625,1980-01-10
"11",27.150390625,1980-01-11
"12",29.509765625,1980-01-12
"13",33.8701171875,1980-01-13
"14",40.580078125,1980-01-14
"15",32.0400390625,1980-01-15
"16",35.48046875,1980-01-16
"17",41.4501953125,1980-01-17
"18",40.259765625,1980-01-18
"19",30.2998046875,1980-01-19
"20",31.0498046875,1980-01-20
"21",35.2197265625,1980-01-21
"22",39.83984375,1980-01-22
"23",39.0703125,1980-01-23
"24",38.7998046875,1980-01-24
"25",38.1904296875,1980-01-25
"26",29.41015625,1980-01-26
"27",34.3095703125,1980-01-27
"28",37.8896484375,1980-01-28
"29",28.7001953125,1980-01-29
"30",29.6396484375,1980-01-30
"31",34.7802734375,1980-01-31
"32",34.140625,1980-02-01
"33",32.6806640625,1980-02-02
"34",27.140625,1980-02-03
"35",21.44140625,1980-02-04
"36",30.861328125,1980-02-05
"37",31.19140625,1980-02-06
"38",33.470703125,1980-02-07
"39",32.130859375,1980-02-08
"40",31.310546875,1980-02-09
"41",34.7314453125,1980-02-10
"42",37.1806640625,1980-02-11
"43",39.9111328125,1980-02-12
"44",39.201171875,1980-02-13
"45",41.4609375,1980-02-14
"46",36.5009765625,1980-02-15
"47",38.1005859375,1980-02-16
"48",40.1806640625,1980-02-17
"49",42.951171875,1980-02-18
"50",43.8212890625,1980-02-19
"51",43.470703125,1980-02-20
"52",30.80078125,1980-02-21
"53",27.470703125,1980-02-22
"54",30.8408203125,1980-02-23
"55",29.970703125,1980-02-24
"56",32.7314453125,1980-02-25
"57",37.94140625,1980-02-26
"58",38.6708984375,1980-02-27
"59",29.28125,1980-02-28
"60",30.611328125,1980-02-29
"61",32.4072265625,1980-03-01
"62",29.1171875,1980-03-02
"63",33.357421875,1980-03-03
"64",33.8466796875,1980-03-04
"65",32.126953125,1980-03-05
"66",36.107421875,1980-03-06
"67",36.376953125,1980-03-07
"68",26.8369140625,1980-03-08
"69",25.9365234375,1980-03-09
"70",26.5068359375,1980-03-10
"71",31.1669921875,1980-03-11
"72",33.4970703125,1980-03-12
"73",34.0771484375,1980-03-13
"74",28.1171875,1980-03-14
"75",30.3974609375,1980-03-15
"76",32.7265625,1980-03-16
"77",36.2265625,1980-03-17
"78",38.357421875,1980-03-18
"79",38.857421875,1980-03-19
"80",40.9267578125,1980-03-20
"81",38.27734375,1980-03-21
"82",32.70703125,1980-03-22
"83",33.857421875,1980-03-23
"84",34.9365234375,1980-03-24
"85",38.0068359375,1980-03-25
"86",40.3974609375,1980-03-26
"87",31.9072265625,1980-03-27
"88",29.0673828125,1980-03-28
"89",26.0068359375,1980-03-29
"90",27.466796875,1980-03-30
"91",29.306640625,1980-03-31
"92",31.376953125,1980-04-01
"93",34.02734375,1980-04-02
"94",34.4365234375,1980-04-03
"95",38.0869140625,1980-04-04
"96",26.607421875,1980-04-05
"97",26.787109375,1980-04-06
"98",29.13671875,1980-04-07
"99",30.3974609375,1980-04-08
"100",31.1865234375,1980-04-09
"101",34.357421875,1980-04-10
"102",29.3974609375,1980-04-11
"103",29.0068359375,1980-04-12
"104",28.3173828125,1980-04-13
"105",31.6474609375,1980-04-14
"106",31.1572265625,1980-04-15
"107",28.5673828125,1980-04-16
"108",23.607421875,1980-04-17
"109",26.6572265625,1980-04-18
"110",25.126953125,1980-04-19
"111",27.8271484375,1980-04-20
"112",28.3466796875,1980-04-21
"113",27.27734375,1980-04-22
"114",20.796875,1980-04-23
"115",21.2373046875,1980-04-24
"116",21.287109375,1980-04-25
"117",21.88671875,1980-04-26
"118",21.0966796875,1980-04-27
"119",21.6767578125,1980-04-28
"120",22.7373046875,1980-04-29
"121",22.95703125,1980-04-30
"122",23.3232421875,1980-05-01
"123",21.54296875,1980-05-02
"124",23.552734375,1980-05-03
"125",25.4326171875,1980-05-04
"126",28.1630859375,1980-05-05
"127",26.3828125,1980-05-06
"128",26.3427734375,1980-05-07
"129",26.6728515625,1980-05-08
"130",28.392578125,1980-05-09
"131",21.052734375,1980-05-10
"132",19.29296875,1980-05-11
"133",20.4326171875,1980-05-12
"134",23.3427734375,1980-05-13
"135",24.962890625,1980-05-14
"136",24.5234375,1980-05-15
"137",23.623046875,1980-05-16
"138",19.5029296875,1980-05-17
"139",19.2734375,1980-05-18
"140",17.6826171875,1980-05-19
"141",20.193359375,1980-05-20
"142",20.3828125,1980-05-21
"143",21.0830078125,1980-05-22
"144",22.86328125,1980-05-23
"145",24.2431640625,1980-05-24
"146",23.5126953125,1980-05-25
"147",19.7626953125,1980-05-26
"148",17.873046875,1980-05-27
