"","tmax","time"
"1",29.1005859375,1980-01-01
"2",33.541015625,1980-01-02
"3",34.55078125,1980-01-03
"4",30.1611328125,1980-01-04
"5",28.7314453125,1980-01-05
"6",29.880859375,1980-01-06
"7",28.8505859375,1980-01-07
"8",32.0908203125,1980-01-08
"9",31.1513671875,1980-01-09
"10",34.9306640625,1980-01-10
"11",23.6708984375,1980-01-11
"12",24.2412109375,1980-01-12
"13",29.861328125,1980-01-13
"14",34.7607421875,1980-01-14
"15",26.130859375,1980-01-15
"16",29.640625,1980-01-16
"17",37.8212890625,1980-01-17
"18",27.1005859375,1980-01-18
"19",26.2109375,1980-01-19
"20",26.80078125,1980-01-20
"21",29.5810546875,1980-01-21
"22",34.6806640625,1980-01-22
"23",30.4208984375,1980-01-23
"24",30.7314453125,1980-01-24
"25",28.630859375,1980-01-25
"26",25.55078125,1980-01-26
"27",31.2314453125,1980-01-27
"28",36.62109375,1980-01-28
"29",26.4306640625,1980-01-29
"30",27.30078125,1980-01-30
"31",33.4306640625,1980-01-31
"32",35.19921875,1980-02-01
"33",27.728515625,1980-02-02
"34",24.0087890625,1980-02-03
"35",24.8486328125,1980-02-04
"36",28.46875,1980-02-05
"37",24.6787109375,1980-02-06
"38",27.189453125,1980-02-07
"39",25.728515625,1980-02-08
"40",23.5986328125,1980-02-09
"41",28.4287109375,1980-02-10
"42",35.7685546875,1980-02-11
"43",38.798828125,1980-02-12
"44",36.888671875,1980-02-13
"45",40.2490234375,1980-02-14
"46",34.96875,1980-02-15
"47",34.958984375,1980-02-16
"48",34.69921875,1980-02-17
"49",36.9990234375,1980-02-18
"50",40.19921875,1980-02-19
"51",43.5185546875,1980-02-20
"52",31.12890625,1980-02-21
"53",24.30859375,1980-02-22
"54",28.1591796875,1980-02-23
"55",24.8486328125,1980-02-24
"56",26.728515625,1980-02-25
"57",32.4091796875,1980-02-26
"58",33.94921875,1980-02-27
"59",36.228515625,1980-02-28
"60",29.859375,1980-02-29
"61",30.4423828125,1980-03-01
"62",26.51171875,1980-03-02
"63",29.322265625,1980-03-03
"64",32.33203125,1980-03-04
"65",28.5517578125,1980-03-05
"66",33.5322265625,1980-03-06
"67",32.8623046875,1980-03-07
"68",20.5224609375,1980-03-08
"69",21.7021484375,1980-03-09
"70",26.5517578125,1980-03-10
"71",28.8017578125,1980-03-11
"72",30.072265625,1980-03-12
"73",32.0322265625,1980-03-13
"74",24.4716796875,1980-03-14
"75",27.0615234375,1980-03-15
"76",26.6923828125,1980-03-16
"77",33.912109375,1980-03-17
"78",37.841796875,1980-03-18
"79",29.4423828125,1980-03-19
"80",35.90234375,1980-03-20
"81",33.3720703125,1980-03-21
"82",25.26171875,1980-03-22
"83",26.2119140625,1980-03-23
"84",27.2119140625,1980-03-24
"85",30.1416015625,1980-03-25
"86",33.33203125,1980-03-26
