"","tmax","time"
"1",18.9541015625,1980-01-01
"2",22.32421875,1980-01-02
"3",22.9541015625,1980-01-03
"4",18.59375,1980-01-04
"5",19.2939453125,1980-01-05
"6",19.814453125,1980-01-06
"7",19.75390625,1980-01-07
"8",23.2236328125,1980-01-08
"9",23.6435546875,1980-01-09
"10",26.5537109375,1980-01-10
"11",19.263671875,1980-01-11
"12",18.5537109375,1980-01-12
"13",19.5537109375,1980-01-13
"14",23.6640625,1980-01-14
"15",17.3642578125,1980-01-15
"16",22.4638671875,1980-01-16
"17",29.9443359375,1980-01-17
"18",19.423828125,1980-01-18
"19",19.07421875,1980-01-19
"20",20.2744140625,1980-01-20
"21",21.013671875,1980-01-21
"22",27.4541015625,1980-01-22
"23",20.314453125,1980-01-23
"24",20.6640625,1980-01-24
"25",21.2236328125,1980-01-25
"26",18.564453125,1980-01-26
"27",24.09375,1980-01-27
"28",22.8935546875,1980-01-28
"29",19.654296875,1980-01-29
"30",21.34375,1980-01-30
"31",23.9140625,1980-01-31
"32",25.37109375,1980-02-01
"33",18.6611328125,1980-02-02
"34",18.3408203125,1980-02-03
"35",19.30078125,1980-02-04
"36",20.12109375,1980-02-05
"37",18.6005859375,1980-02-06
"38",19.521484375,1980-02-07
"39",17.630859375,1980-02-08
"40",18.2109375,1980-02-09
"41",23.560546875,1980-02-10
"42",26.1611328125,1980-02-11
"43",34.6708984375,1980-02-12
"44",20.12109375,1980-02-13
"45",23.5712890625,1980-02-14
"46",19.0009765625,1980-02-15
"47",21.55078125,1980-02-16
"48",21.05078125,1980-02-17
"49",25.630859375,1980-02-18
"50",33.2607421875,1980-02-19
"51",38.130859375,1980-02-20
"52",19.720703125,1980-02-21
"53",16.810546875,1980-02-22
"54",19.55078125,1980-02-23
"55",18.5009765625,1980-02-24
"56",20.7509765625,1980-02-25
"57",26.53125,1980-02-26
"58",22.861328125,1980-02-27
"59",18.701171875,1980-02-28
"60",18.4208984375,1980-02-29
"61",19.3017578125,1980-03-01
"62",18.0615234375,1980-03-02
"63",19.912109375,1980-03-03
"64",20.2421875,1980-03-04
"65",18.83203125,1980-03-05
"66",19.3115234375,1980-03-06
"67",18.662109375,1980-03-07
"68",16.8720703125,1980-03-08
"69",16.0615234375,1980-03-09
"70",17.7822265625,1980-03-10
"71",21.7021484375,1980-03-11
"72",24.3916015625,1980-03-12
"73",21.6416015625,1980-03-13
"74",21.0322265625,1980-03-14
"75",21.1923828125,1980-03-15
"76",22.3515625,1980-03-16
"77",27.3017578125,1980-03-17
"78",29.5419921875,1980-03-18
"79",21.8720703125,1980-03-19
"80",28.58203125,1980-03-20
"81",18.572265625,1980-03-21
"82",18.7724609375,1980-03-22
"83",19.681640625,1980-03-23
"84",20.26171875,1980-03-24
"85",23.26171875,1980-03-25
"86",20.001953125,1980-03-26
"87",19.5517578125,1980-03-27
"88",20.3916015625,1980-03-28
"89",17.2822265625,1980-03-29
"90",17.90234375,1980-03-30
"91",19.8623046875,1980-03-31
"92",20.7216796875,1980-04-01
"93",23.9423828125,1980-04-02
"94",18.1923828125,1980-04-03
"95",25.322265625,1980-04-04
"96",18.7724609375,1980-04-05
"97",18.1123046875,1980-04-06
"98",20.2919921875,1980-04-07
"99",22.841796875,1980-04-08
"100",24.2119140625,1980-04-09
"101",26.6318359375,1980-04-10
"102",24.3720703125,1980-04-11
"103",20.9423828125,1980-04-12
"104",22.732421875,1980-04-13
"105",27.822265625,1980-04-14
"106",24.841796875,1980-04-15
"107",19.7919921875,1980-04-16
"108",23.01171875,1980-04-17
"109",22.7822265625,1980-04-18
"110",23.572265625,1980-04-19
"111",22.181640625,1980-04-20
"112",21.681640625,1980-04-21
"113",21.982421875,1980-04-22
"114",18.572265625,1980-04-23
"115",18.1123046875,1980-04-24
"116",19.181640625,1980-04-25
"117",17.0615234375,1980-04-26
"118",15.8623046875,1980-04-27
"119",15.1220703125,1980-04-28
"120",17.572265625,1980-04-29
"121",18.5224609375,1980-04-30
"122",16.953125,1980-05-01
"123",17.1533203125,1980-05-02
"124",19.5732421875,1980-05-03
"125",22.1630859375,1980-05-04
"126",22.4931640625,1980-05-05
"127",19.0126953125,1980-05-06
"128",20.033203125,1980-05-07
"129",19.36328125,1980-05-08
"130",22.5126953125,1980-05-09
"131",21.203125,1980-05-10
"132",16.283203125,1980-05-11
"133",18.283203125,1980-05-12
"134",19.123046875,1980-05-13
"135",19.9833984375,1980-05-14
"136",20.6025390625,1980-05-15
"137",18.123046875,1980-05-16
"138",15.9130859375,1980-05-17
"139",15.943359375,1980-05-18
"140",17.1328125,1980-05-19
"141",14.3330078125,1980-05-20
"142",14.9228515625,1980-05-21
"143",17.1826171875,1980-05-22
"144",18.533203125,1980-05-23
"145",18.5029296875,1980-05-24
"146",19.9033203125,1980-05-25
"147",19.6328125,1980-05-26
"148",17.6728515625,1980-05-27
"149",18.1630859375,1980-05-28
"150",17.802734375,1980-05-29
"151",14.61328125,1980-05-30
"152",17.61328125,1980-05-31
"153",16.9541015625,1980-06-01
"154",14.9541015625,1980-06-02
"155",15.3037109375,1980-06-03
"156",16.8837890625,1980-06-04
"157",15.103515625,1980-06-05
"158",16.4541015625,1980-06-06
"159",16.1640625,1980-06-07
"160",15.4736328125,1980-06-08
"161",15.3740234375,1980-06-09
"162",14.513671875,1980-06-10
"163",14.1435546875,1980-06-11
"164",14.404296875,1980-06-12
"165",15.103515625,1980-06-13
"166",13.5244140625,1980-06-14
"167",14.404296875,1980-06-15
"168",14.564453125,1980-06-16
"169",15.083984375,1980-06-17
"170",16.4736328125,1980-06-18
"171",16.234375,1980-06-19
"172",15.57421875,1980-06-20
"173",15.103515625,1980-06-21
"174",13.84375,1980-06-22
"175",16.0439453125,1980-06-23
"176",17.103515625,1980-06-24
"177",17.32421875,1980-06-25
"178",16.984375,1980-06-26
"179",11.9140625,1980-06-27
"180",13.853515625,1980-06-28
"181",14.4638671875,1980-06-29
"182",14.57421875,1980-06-30
"183",15.603515625,1980-07-01
"184",14.7041015625,1980-07-02
"185",15.6943359375,1980-07-03
"186",13.4443359375,1980-07-04
"187",13.654296875,1980-07-05
"188",14.25390625,1980-07-06
"189",15.4736328125,1980-07-07
"190",14.07421875,1980-07-08
"191",14.6337890625,1980-07-09
"192",13.673828125,1980-07-10
"193",14.7939453125,1980-07-11
"194",16.4736328125,1980-07-12
"195",14.7841796875,1980-07-13
"196",15.763671875,1980-07-14
"197",16.1943359375,1980-07-15
"198",15.6640625,1980-07-16
"199",15.3740234375,1980-07-17
"200",15.064453125,1980-07-18
"201",13.6142578125,1980-07-19
"202",14.07421875,1980-07-20
"203",14.0439453125,1980-07-21
"204",14.154296875,1980-07-22
"205",13.0244140625,1980-07-23
"206",12.244140625,1980-07-24
"207",15.2744140625,1980-07-25
"208",14.173828125,1980-07-26
"209",13.8037109375,1980-07-27
"210",13.82421875,1980-07-28
"211",14.0341796875,1980-07-29
"212",14.7138671875,1980-07-30
"213",14.6240234375,1980-07-31
"214",15.03125,1980-08-01
"215",14.3408203125,1980-08-02
"216",14.4111328125,1980-08-03
"217",15.1005859375,1980-08-04
"218",15.9609375,1980-08-05
"219",15.041015625,1980-08-06
"220",14.4208984375,1980-08-07
"221",14.9208984375,1980-08-08
"222",18.111328125,1980-08-09
"223",18.0810546875,1980-08-10
"224",14.9208984375,1980-08-11
"225",15.1806640625,1980-08-12
"226",14.4306640625,1980-08-13
"227",15.1005859375,1980-08-14
"228",12.94140625,1980-08-15
"229",12.8505859375,1980-08-16
"230",14.310546875,1980-08-17
"231",16.1513671875,1980-08-18
"232",18.201171875,1980-08-19
"233",15.0712890625,1980-08-20
"234",14.7509765625,1980-08-21
"235",17.5107421875,1980-08-22
"236",15.7412109375,1980-08-23
"237",13.6611328125,1980-08-24
"238",13.861328125,1980-08-25
"239",14.2607421875,1980-08-26
"240",16.8310546875,1980-08-27
"241",17.140625,1980-08-28
"242",18.7109375,1980-08-29
"243",20.1611328125,1980-08-30
"244",15.890625,1980-08-31
"245",16.5458984375,1980-09-01
"246",16.2158203125,1980-09-02
"247",16.2060546875,1980-09-03
"248",16.5263671875,1980-09-04
"249",16.0361328125,1980-09-05
"250",21.2861328125,1980-09-06
"251",18.6259765625,1980-09-07
"252",17.326171875,1980-09-08
"253",15.236328125,1980-09-09
"254",16.896484375,1980-09-10
"255",16.7958984375,1980-09-11
"256",14.42578125,1980-09-12
"257",17.0556640625,1980-09-13
"258",21.2763671875,1980-09-14
"259",14.1259765625,1980-09-15
"260",19.1962890625,1980-09-16
"261",12.755859375,1980-09-17
"262",14.595703125,1980-09-18
"263",15.505859375,1980-09-19
"264",15.4755859375,1980-09-20
"265",15.896484375,1980-09-21
"266",16.8662109375,1980-09-22
"267",20.2060546875,1980-09-23
"268",21.6357421875,1980-09-24
"269",15.8662109375,1980-09-25
"270",15.7255859375,1980-09-26
"271",17.06640625,1980-09-27
"272",23.076171875,1980-09-28
"273",26.4755859375,1980-09-29
"274",20.265625,1980-09-30
"275",18.8701171875,1980-10-01
"276",16.509765625,1980-10-02
"277",17.1201171875,1980-10-03
"278",22.330078125,1980-10-04
"279",15.6904296875,1980-10-05
"280",14.33984375,1980-10-06
"281",15.990234375,1980-10-07
"282",15.4404296875,1980-10-08
"283",18.5,1980-10-09
"284",23.259765625,1980-10-10
"285",15.25,1980-10-11
"286",15.150390625,1980-10-12
"287",15.7197265625,1980-10-13
"288",17.6103515625,1980-10-14
"289",19.3896484375,1980-10-15
"290",17.2001953125,1980-10-16
"291",19.8203125,1980-10-17
"292",20.4296875,1980-10-18
"293",22.919921875,1980-10-19
"294",18.2900390625,1980-10-20
"295",22.23046875,1980-10-21
"296",28.7001953125,1980-10-22
"297",15.48046875,1980-10-23
"298",16.1396484375,1980-10-24
"299",20.0400390625,1980-10-25
"300",26.7001953125,1980-10-26
"301",14.6904296875,1980-10-27
"302",14.7802734375,1980-10-28
"303",16.4404296875,1980-10-29
"304",17.1201171875,1980-10-30
"305",16.8203125,1980-10-31
"306",16.5517578125,1980-11-01
"307",16.322265625,1980-11-02
"308",17.431640625,1980-11-03
"309",17.662109375,1980-11-04
"310",18.7216796875,1980-11-05
"311",15.232421875,1980-11-06
"312",16.8720703125,1980-11-07
"313",17.662109375,1980-11-08
"314",19.2421875,1980-11-09
"315",23.4619140625,1980-11-10
"316",29.232421875,1980-11-11
"317",31.6318359375,1980-11-12
"318",24.2216796875,1980-11-13
"319",18.4619140625,1980-11-14
"320",28.5224609375,1980-11-15
"321",30.9619140625,1980-11-16
"322",27.3017578125,1980-11-17
"323",18.7919921875,1980-11-18
"324",19.171875,1980-11-19
"325",21.9716796875,1980-11-20
"326",18.1416015625,1980-11-21
"327",18.001953125,1980-11-22
"328",18.7421875,1980-11-23
"329",20.322265625,1980-11-24
"330",23.4423828125,1980-11-25
"331",31.162109375,1980-11-26
"332",26.4921875,1980-11-27
"333",19.091796875,1980-11-28
"334",18.5224609375,1980-11-29
"335",19.58203125,1980-11-30
"336",25.5029296875,1980-12-01
"337",22.142578125,1980-12-02
"338",18.283203125,1980-12-03
"339",17.392578125,1980-12-04
"340",20.212890625,1980-12-05
"341",22.3828125,1980-12-06
"342",25.2529296875,1980-12-07
"343",33.1025390625,1980-12-08
"344",35.7734375,1980-12-09
"345",39.373046875,1980-12-10
"346",19.1025390625,1980-12-11
"347",20.283203125,1980-12-12
"348",21.0126953125,1980-12-13
"349",17.4033203125,1980-12-14
"350",16.86328125,1980-12-15
"351",17.9833984375,1980-12-16
"352",17.033203125,1980-12-17
"353",18.3828125,1980-12-18
"354",27.6728515625,1980-12-19
"355",33.7529296875,1980-12-20
"356",35.11328125,1980-12-21
"357",23.5234375,1980-12-22
"358",19.9326171875,1980-12-23
"359",23.9931640625,1980-12-24
"360",20.3427734375,1980-12-25
"361",21.04296875,1980-12-26
"362",25.212890625,1980-12-27
"363",19.8828125,1980-12-28
"364",19.802734375,1980-12-29
"365",23.4326171875,1980-12-30
"366",32.302734375,1980-12-31
"367",21.6240234375,1981-01-01
"368",24.263671875,1981-01-02
"369",20.3935546875,1981-01-03
"370",20.9736328125,1981-01-04
"371",20.9443359375,1981-01-05
"372",21.8837890625,1981-01-06
"373",22.57421875,1981-01-07
"374",27.1640625,1981-01-08
"375",33.353515625,1981-01-09
"376",19.59375,1981-01-10
"377",20.484375,1981-01-11
"378",24.59375,1981-01-12
"379",32.994140625,1981-01-13
"380",37.1640625,1981-01-14
"381",20.9638671875,1981-01-15
"382",21.1142578125,1981-01-16
"383",28.1337890625,1981-01-17
"384",21.263671875,1981-01-18
"385",22.654296875,1981-01-19
"386",25.564453125,1981-01-20
"387",20.333984375,1981-01-21
"388",20.07421875,1981-01-22
"389",21.68359375,1981-01-23
"390",26.4638671875,1981-01-24
"391",33.1943359375,1981-01-25
"392",32.583984375,1981-01-26
"393",18.09375,1981-01-27
"394",18.603515625,1981-01-28
"395",19.583984375,1981-01-29
"396",20.7041015625,1981-01-30
"397",20.2841796875,1981-01-31
"398",23.861328125,1981-02-01
"399",34.7314453125,1981-02-02
"400",26.6806640625,1981-02-03
"401",18.9814453125,1981-02-04
"402",18.951171875,1981-02-05
"403",18.6005859375,1981-02-06
"404",22.4111328125,1981-02-07
"405",27.220703125,1981-02-08
"406",22.05078125,1981-02-09
"407",19.361328125,1981-02-10
"408",19.271484375,1981-02-11
"409",25.69140625,1981-02-12
"410",34.28125,1981-02-13
"411",26.1806640625,1981-02-14
"412",31.810546875,1981-02-15
"413",21.62109375,1981-02-16
"414",19.9111328125,1981-02-17
"415",19.0908203125,1981-02-18
"416",19.060546875,1981-02-19
