"","tmax","time"
"1",19.298828125,1980-01-01
"2",24.798828125,1980-01-02
"3",24.5791015625,1980-01-03
"4",19.189453125,1980-01-04
"5",19.7587890625,1980-01-05
"6",20.5693359375,1980-01-06
"7",20.228515625,1980-01-07
"8",23.958984375,1980-01-08
"9",25.4189453125,1980-01-09
"10",28.3388671875,1980-01-10
"11",18.5087890625,1980-01-11
"12",18.62890625,1980-01-12
"13",20.228515625,1980-01-13
"14",24.62890625,1980-01-14
"15",17.5888671875,1980-01-15
"16",23.05859375,1980-01-16
"17",31.4091796875,1980-01-17
"18",17.8291015625,1980-01-18
"19",18.4189453125,1980-01-19
"20",20.189453125,1980-01-20
"21",21.3291015625,1980-01-21
"22",27.2685546875,1980-01-22
"23",20.80859375,1980-01-23
"24",21.4990234375,1980-01-24
"25",20.529296875,1980-01-25
"26",19.05859375,1980-01-26
"27",24.94921875,1980-01-27
"28",23.4287109375,1980-01-28
"29",19.1689453125,1980-01-29
"30",20.6689453125,1980-01-30
"31",24.9892578125,1980-01-31
"32",26.166015625,1980-02-01
"33",18.6357421875,1980-02-02
"34",18.265625,1980-02-03
"35",19.2158203125,1980-02-04
"36",19.8759765625,1980-02-05
"37",18.765625,1980-02-06
"38",20.236328125,1980-02-07
"39",18.236328125,1980-02-08
"40",18.8662109375,1980-02-09
"41",24.8056640625,1980-02-10
"42",28.015625,1980-02-11
"43",34.345703125,1980-02-12
"44",23.7861328125,1980-02-13
"45",27.896484375,1980-02-14
"46",21.15625,1980-02-15
"47",22.3759765625,1980-02-16
"48",22.99609375,1980-02-17
"49",28.5556640625,1980-02-18
"50",35.6064453125,1980-02-19
"51",38.576171875,1980-02-20
"52",19.56640625,1980-02-21
"53",16.9462890625,1980-02-22
"54",19.7158203125,1980-02-23
"55",18.845703125,1980-02-24
"56",22.015625,1980-02-25
"57",27.99609375,1980-02-26
"58",25.40625,1980-02-27
"59",19.7060546875,1980-02-28
"60",18.90625,1980-02-29
"61",20.291015625,1980-03-01
"62",17.970703125,1980-03-02
"63",21.4814453125,1980-03-03
"64",20.560546875,1980-03-04
"65",18.9814453125,1980-03-05
"66",21.87109375,1980-03-06
"67",21.8408203125,1980-03-07
"68",16.9208984375,1980-03-08
"69",16.140625,1980-03-09
"70",18.361328125,1980-03-10
"71",23.361328125,1980-03-11
"72",25.3212890625,1980-03-12
"73",21.30078125,1980-03-13
"74",19.9208984375,1980-03-14
"75",20.470703125,1980-03-15
"76",21.791015625,1980-03-16
"77",28.361328125,1980-03-17
"78",29.9306640625,1980-03-18
"79",22.55078125,1980-03-19
"80",30.4208984375,1980-03-20
"81",19.5712890625,1980-03-21
"82",19.0712890625,1980-03-22
"83",19.6806640625,1980-03-23
"84",20.2109375,1980-03-24
"85",24.3310546875,1980-03-25
"86",22.2607421875,1980-03-26
"87",19.3212890625,1980-03-27
"88",19.8212890625,1980-03-28
"89",17.0712890625,1980-03-29
"90",17.9013671875,1980-03-30
"91",19.3212890625,1980-03-31
"92",21.4072265625,1980-04-01
"93",23.197265625,1980-04-02
"94",18.13671875,1980-04-03
"95",27.1865234375,1980-04-04
"96",18.126953125,1980-04-05
"97",17.88671875,1980-04-06
"98",21.0966796875,1980-04-07
"99",23.9970703125,1980-04-08
"100",25.1767578125,1980-04-09
"101",28.1474609375,1980-04-10
"102",24.0966796875,1980-04-11
"103",21.3466796875,1980-04-12
"104",23.52734375,1980-04-13
"105",29.197265625,1980-04-14
"106",26.296875,1980-04-15
"107",21.357421875,1980-04-16
"108",25.216796875,1980-04-17
"109",23.2373046875,1980-04-18
"110",23.52734375,1980-04-19
