"","tmax","time"
"1",28.6884765625,1980-01-01
"2",32.5283203125,1980-01-02
"3",32.158203125,1980-01-03
"4",29.1279296875,1980-01-04
"5",29.5078125,1980-01-05
"6",30.568359375,1980-01-06
"7",29.1181640625,1980-01-07
"8",32.408203125,1980-01-08
"9",31.578125,1980-01-09
"10",35.0283203125,1980-01-10
"11",24.578125,1980-01-11
"12",25.8681640625,1980-01-12
"13",30.8076171875,1980-01-13
"14",34.2177734375,1980-01-14
"15",26.517578125,1980-01-15
"16",29.5078125,1980-01-16
"17",38.6279296875,1980-01-17
"18",29.3076171875,1980-01-18
"19",26.48828125,1980-01-19
"20",27.2275390625,1980-01-20
"21",30.328125,1980-01-21
"22",36.5078125,1980-01-22
"23",30.927734375,1980-01-23
"24",30.34765625,1980-01-24
"25",27.658203125,1980-01-25
"26",25.73828125,1980-01-26
"27",30.3984375,1980-01-27
"28",38.158203125,1980-01-28
"29",27.748046875,1980-01-29
"30",27.427734375,1980-01-30
"31",33.2978515625,1980-01-31
"32",35.4814453125,1980-02-01
"33",29.3505859375,1980-02-02
"34",22.630859375,1980-02-03
"35",23.791015625,1980-02-04
"36",29.5908203125,1980-02-05
"37",25.7109375,1980-02-06
"38",27.2109375,1980-02-07
"39",26.4306640625,1980-02-08
"40",24.970703125,1980-02-09
"41",28.5009765625,1980-02-10
"42",34.9609375,1980-02-11
"43",38.361328125,1980-02-12
"44",35.80078125,1980-02-13
"45",39.9013671875,1980-02-14
"46",33.80078125,1980-02-15
"47",34.3212890625,1980-02-16
"48",36.05078125,1980-02-17
"49",37.7314453125,1980-02-18
"50",40.5810546875,1980-02-19
"51",44.6806640625,1980-02-20
"52",29.5908203125,1980-02-21
"53",25.041015625,1980-02-22
"54",27.2314453125,1980-02-23
"55",25.8505859375,1980-02-24
"56",27.19140625,1980-02-25
"57",32.630859375,1980-02-26
"58",34.560546875,1980-02-27
"59",34.0107421875,1980-02-28
"60",30.4814453125,1980-02-29
"61",29.9736328125,1980-03-01
"62",25.984375,1980-03-02
"63",29.513671875,1980-03-03
"64",32.154296875,1980-03-04
"65",28.1142578125,1980-03-05
"66",33.1240234375,1980-03-06
"67",32.8642578125,1980-03-07
"68",20.833984375,1980-03-08
"69",22.2939453125,1980-03-09
"70",25.734375,1980-03-10
"71",28.673828125,1980-03-11
"72",29.8740234375,1980-03-12
"73",33.013671875,1980-03-13
"74",24.8837890625,1980-03-14
"75",28.3037109375,1980-03-15
"76",26.75390625,1980-03-16
"77",33.1640625,1980-03-17
"78",38.1943359375,1980-03-18
"79",30.0244140625,1980-03-19
"80",36.3740234375,1980-03-20
"81",33.07421875,1980-03-21
"82",25.7744140625,1980-03-22
"83",26.1142578125,1980-03-23
"84",26.9140625,1980-03-24
"85",30.59375,1980-03-25
"86",33.2236328125,1980-03-26
"87",26.833984375,1980-03-27
"88",25.173828125,1980-03-28
"89",22.6240234375,1980-03-29
"90",23.564453125,1980-03-30
"91",23.673828125,1980-03-31
"92",24.9326171875,1980-04-01
"93",33.1728515625,1980-04-02
"94",25.0830078125,1980-04-03
"95",27.3427734375,1980-04-04
"96",23.693359375,1980-04-05
"97",22.22265625,1980-04-06
"98",23.8134765625,1980-04-07
"99",26.443359375,1980-04-08
"100",29.5732421875,1980-04-09
"101",31.3427734375,1980-04-10
"102",34.1630859375,1980-04-11
"103",29.29296875,1980-04-12
"104",31.623046875,1980-04-13
"105",33.0732421875,1980-04-14
"106",31.97265625,1980-04-15
"107",28.5830078125,1980-04-16
"108",32.04296875,1980-04-17
"109",22.142578125,1980-04-18
"110",23.6328125,1980-04-19
"111",25.2734375,1980-04-20
"112",20.9130859375,1980-04-21
"113",25.4931640625,1980-04-22
"114",21.3427734375,1980-04-23
"115",21.11328125,1980-04-24
"116",20.5634765625,1980-04-25
"117",20.4931640625,1980-04-26
"118",17.5927734375,1980-04-27
"119",18.11328125,1980-04-28
"120",18.3232421875,1980-04-29
"121",20.5029296875,1980-04-30
"122",19.099609375,1980-05-01
"123",21.740234375,1980-05-02
"124",24.2001953125,1980-05-03
"125",26.0595703125,1980-05-04
"126",26.4404296875,1980-05-05
"127",25.7998046875,1980-05-06
"128",27.33984375,1980-05-07
"129",25.1298828125,1980-05-08
"130",22.4697265625,1980-05-09
"131",21.08984375,1980-05-10
"132",17.16015625,1980-05-11
"133",19.6103515625,1980-05-12
"134",21.259765625,1980-05-13
"135",22.6201171875,1980-05-14
"136",21.2197265625,1980-05-15
"137",24.0595703125,1980-05-16
"138",18.5,1980-05-17
"139",17.4296875,1980-05-18
"140",19.01953125,1980-05-19
"141",17.25,1980-05-20
"142",16.650390625,1980-05-21
"143",18.3896484375,1980-05-22
"144",21.25,1980-05-23
"145",22.58984375,1980-05-24
"146",21.4599609375,1980-05-25
"147",21.3095703125,1980-05-26
"148",17.1904296875,1980-05-27
"149",19.7001953125,1980-05-28
"150",16.5595703125,1980-05-29
"151",13.240234375,1980-05-30
"152",14.8603515625,1980-05-31
"153",18.3623046875,1980-06-01
"154",14.4423828125,1980-06-02
"155",12.921875,1980-06-03
"156",16.7216796875,1980-06-04
"157",15.162109375,1980-06-05
"158",16.4521484375,1980-06-06
"159",16.232421875,1980-06-07
"160",12.8916015625,1980-06-08
"161",16.841796875,1980-06-09
"162",14.171875,1980-06-10
"163",12.822265625,1980-06-11
"164",14.4423828125,1980-06-12
"165",13.4521484375,1980-06-13
"166",16.2421875,1980-06-14
"167",13.1923828125,1980-06-15
"168",18.2822265625,1980-06-16
"169",15.4423828125,1980-06-17
"170",16.5615234375,1980-06-18
"171",15.9716796875,1980-06-19
"172",16.421875,1980-06-20
"173",15.822265625,1980-06-21
"174",15.2021484375,1980-06-22
"175",17.421875,1980-06-23
"176",21.171875,1980-06-24
"177",21.76171875,1980-06-25
"178",18.15234375,1980-06-26
"179",15.15234375,1980-06-27
"180",14.9921875,1980-06-28
"181",16.76171875,1980-06-29
"182",14.1923828125,1980-06-30
"183",14.099609375,1980-07-01
"184",16.48046875,1980-07-02
"185",17.23046875,1980-07-03
"186",14.0498046875,1980-07-04
"187",15.25,1980-07-05
"188",15.3203125,1980-07-06
"189",15.7900390625,1980-07-07
"190",14.5703125,1980-07-08
"191",15.2001953125,1980-07-09
"192",14.5703125,1980-07-10
"193",14.0703125,1980-07-11
"194",18.349609375,1980-07-12
"195",15.6103515625,1980-07-13
"196",18.580078125,1980-07-14
"197",18.01953125,1980-07-15
"198",18.5595703125,1980-07-16
"199",18.150390625,1980-07-17
"200",15.8701171875,1980-07-18
"201",14.7197265625,1980-07-19
"202",16.650390625,1980-07-20
"203",14.9501953125,1980-07-21
"204",14.580078125,1980-07-22
"205",15.259765625,1980-07-23
"206",16.1298828125,1980-07-24
"207",16.1904296875,1980-07-25
"208",17.0498046875,1980-07-26
"209",12.3203125,1980-07-27
"210",15.3095703125,1980-07-28
"211",16.1796875,1980-07-29
"212",15.2001953125,1980-07-30
"213",16.1201171875,1980-07-31
"214",18.0009765625,1980-08-01
"215",16.37109375,1980-08-02
"216",16.640625,1980-08-03
"217",17.970703125,1980-08-04
"218",18.201171875,1980-08-05
"219",21.970703125,1980-08-06
"220",16.6708984375,1980-08-07
"221",15.701171875,1980-08-08
"222",20.62109375,1980-08-09
"223",26.6611328125,1980-08-10
"224",18.3505859375,1980-08-11
"225",17.4111328125,1980-08-12
"226",15.541015625,1980-08-13
"227",20.2509765625,1980-08-14
"228",15.5810546875,1980-08-15
"229",15.0107421875,1980-08-16
"230",17.4208984375,1980-08-17
"231",22.6708984375,1980-08-18
"232",24.69140625,1980-08-19
"233",18.701171875,1980-08-20
"234",19.701171875,1980-08-21
"235",23.4609375,1980-08-22
"236",18.451171875,1980-08-23
"237",17.5107421875,1980-08-24
"238",16.390625,1980-08-25
"239",16.28125,1980-08-26
"240",20.6708984375,1980-08-27
"241",20.6806640625,1980-08-28
"242",24.7412109375,1980-08-29
"243",30.140625,1980-08-30
"244",19.640625,1980-08-31
"245",21.24609375,1980-09-01
"246",19.646484375,1980-09-02
"247",21.595703125,1980-09-03
"248",26.4755859375,1980-09-04
"249",20.06640625,1980-09-05
"250",26.1064453125,1980-09-06
"251",25.265625,1980-09-07
"252",34.2255859375,1980-09-08
"253",18.255859375,1980-09-09
"254",22.265625,1980-09-10
"255",23.7255859375,1980-09-11
"256",19.826171875,1980-09-12
"257",21.896484375,1980-09-13
"258",22.5361328125,1980-09-14
"259",17.8359375,1980-09-15
"260",24.0556640625,1980-09-16
"261",20.15625,1980-09-17
"262",19.826171875,1980-09-18
"263",20.8359375,1980-09-19
"264",23.8662109375,1980-09-20
"265",22.5859375,1980-09-21
"266",23.3857421875,1980-09-22
"267",28.81640625,1980-09-23
"268",33.1064453125,1980-09-24
"269",22.0859375,1980-09-25
"270",21.81640625,1980-09-26
"271",23.24609375,1980-09-27
"272",28.1064453125,1980-09-28
"273",33.765625,1980-09-29
"274",30.736328125,1980-09-30
"275",28.435546875,1980-10-01
"276",26.916015625,1980-10-02
"277",21.236328125,1980-10-03
"278",26.2763671875,1980-10-04
"279",24.15625,1980-10-05
"280",19.6162109375,1980-10-06
"281",17.2255859375,1980-10-07
"282",19.3056640625,1980-10-08
"283",23.2958984375,1980-10-09
"284",27.916015625,1980-10-10
"285",19.1162109375,1980-10-11
"286",18.015625,1980-10-12
"287",20.8056640625,1980-10-13
"288",22.6162109375,1980-10-14
"289",27.99609375,1980-10-15
"290",26.5556640625,1980-10-16
"291",28.5458984375,1980-10-17
"292",30.515625,1980-10-18
"293",29.67578125,1980-10-19
"294",25.505859375,1980-10-20
"295",27.6962890625,1980-10-21
"296",35.435546875,1980-10-22
"297",17.185546875,1980-10-23
"298",21.1064453125,1980-10-24
"299",23.56640625,1980-10-25
"300",32.81640625,1980-10-26
"301",19.765625,1980-10-27
"302",18.3056640625,1980-10-28
"303",19.265625,1980-10-29
"304",22.2958984375,1980-10-30
"305",22.916015625,1980-10-31
"306",21.5478515625,1980-11-01
"307",25.6982421875,1980-11-02
"308",23.1083984375,1980-11-03
"309",23.158203125,1980-11-04
"310",21.4677734375,1980-11-05
"311",19.1884765625,1980-11-06
"312",22.5576171875,1980-11-07
"313",23.8681640625,1980-11-08
"314",26.248046875,1980-11-09
"315",31.087890625,1980-11-10
"316",35.4677734375,1980-11-11
"317",37.9482421875,1980-11-12
"318",40.84765625,1980-11-13
"319",34.3583984375,1980-11-14
"320",39.0283203125,1980-11-15
"321",43.6884765625,1980-11-16
"322",42.587890625,1980-11-17
"323",33.248046875,1980-11-18
"324",24.5478515625,1980-11-19
"325",31.078125,1980-11-20
"326",28.158203125,1980-11-21
"327",27.267578125,1980-11-22
"328",29.4482421875,1980-11-23
"329",30.1982421875,1980-11-24
"330",31.2880859375,1980-11-25
"331",37.6484375,1980-11-26
"332",37.7578125,1980-11-27
"333",27.677734375,1980-11-28
"334",25.7578125,1980-11-29
"335",28.8076171875,1980-11-30
"336",33.564453125,1980-12-01
"337",30.013671875,1980-12-02
"338",24.7236328125,1980-12-03
"339",22.314453125,1980-12-04
"340",27.3037109375,1980-12-05
"341",32.1435546875,1980-12-06
"342",35.083984375,1980-12-07
"343",37.1337890625,1980-12-08
"344",40.7841796875,1980-12-09
"345",43.1435546875,1980-12-10
"346",40.9443359375,1980-12-11
"347",30.1337890625,1980-12-12
"348",25.57421875,1980-12-13
"349",25.8037109375,1980-12-14
"350",24.103515625,1980-12-15
"351",22.6240234375,1980-12-16
"352",20.5341796875,1980-12-17
"353",24.244140625,1980-12-18
"354",30.7744140625,1980-12-19
"355",36.8740234375,1980-12-20
"356",40.6943359375,1980-12-21
"357",41.404296875,1980-12-22
"358",31.7744140625,1980-12-23
"359",38.0244140625,1980-12-24
"360",35.154296875,1980-12-25
"361",35.3837890625,1980-12-26
"362",38.7744140625,1980-12-27
"363",35.4736328125,1980-12-28
"364",30.9541015625,1980-12-29
"365",34.734375,1980-12-30
"366",38.0439453125,1980-12-31
"367",42.8984375,1981-01-01
"368",41.91796875,1981-01-02
"369",35.6982421875,1981-01-03
"370",31.73828125,1981-01-04
"371",34.9482421875,1981-01-05
"372",37.017578125,1981-01-06
"373",36.8984375,1981-01-07
"374",39.5576171875,1981-01-08
"375",39.0283203125,1981-01-09
"376",28.6484375,1981-01-10
"377",32.2783203125,1981-01-11
"378",35.078125,1981-01-12
"379",41.5078125,1981-01-13
"380",41.927734375,1981-01-14
"381",42.23828125,1981-01-15
"382",41.337890625,1981-01-16
"383",38.8984375,1981-01-17
"384",38.0576171875,1981-01-18
"385",32.1982421875,1981-01-19
"386",36.2177734375,1981-01-20
"387",29.3984375,1981-01-21
"388",27.7578125,1981-01-22
"389",32.1484375,1981-01-23
"390",36.6279296875,1981-01-24
"391",42.587890625,1981-01-25
"392",41.41796875,1981-01-26
"393",26.6181640625,1981-01-27
"394",28.337890625,1981-01-28
"395",30.7080078125,1981-01-29
"396",33.4384765625,1981-01-30
"397",36.6181640625,1981-01-31
"398",37.361328125,1981-02-01
"399",39.4912109375,1981-02-02
"400",40.9306640625,1981-02-03
"401",23.0908203125,1981-02-04
"402",24.951171875,1981-02-05
"403",30.310546875,1981-02-06
"404",33.80078125,1981-02-07
"405",37.3310546875,1981-02-08
"406",32.140625,1981-02-09
"407",24.2109375,1981-02-10
"408",28.951171875,1981-02-11
"409",34.7509765625,1981-02-12
"410",42.4609375,1981-02-13
"411",43.201171875,1981-02-14
"412",42.9912109375,1981-02-15
"413",42.94140625,1981-02-16
"414",38.37109375,1981-02-17
"415",30.9111328125,1981-02-18
"416",28.140625,1981-02-19
"417",28.201171875,1981-02-20
"418",28.0107421875,1981-02-21
"419",28.2109375,1981-02-22
"420",32.130859375,1981-02-23
"421",33.4208984375,1981-02-24
"422",32.140625,1981-02-25
"423",33.05078125,1981-02-26
"424",37.9013671875,1981-02-27
"425",32.2412109375,1981-02-28
"426",25.333984375,1981-03-01
"427",25.013671875,1981-03-02
"428",25.59375,1981-03-03
"429",24.7236328125,1981-03-04
"430",24.82421875,1981-03-05
"431",27.7744140625,1981-03-06
"432",33.564453125,1981-03-07
"433",27.3740234375,1981-03-08
"434",23.1640625,1981-03-09
"435",23.3837890625,1981-03-10
"436",25.083984375,1981-03-11
"437",29.4638671875,1981-03-12
"438",21.6240234375,1981-03-13
"439",22.7939453125,1981-03-14
"440",24.8935546875,1981-03-15
"441",27.1640625,1981-03-16
"442",29.3935546875,1981-03-17
"443",35.07421875,1981-03-18
"444",33.2939453125,1981-03-19
"445",23.0439453125,1981-03-20
"446",21.75390625,1981-03-21
"447",23.8642578125,1981-03-22
"448",27.00390625,1981-03-23
"449",24.7744140625,1981-03-24
"450",22.7939453125,1981-03-25
"451",24.173828125,1981-03-26
"452",25.25390625,1981-03-27
"453",29.2041015625,1981-03-28
"454",23.75390625,1981-03-29
"455",28.263671875,1981-03-30
"456",27.7744140625,1981-03-31
"457",28.2734375,1981-04-01
"458",29.4228515625,1981-04-02
"459",30.54296875,1981-04-03
"460",31.7529296875,1981-04-04
