"","tmax","time"
"1",33.1318359375,1980-01-01
"2",33.671875,1980-01-02
"3",33.001953125,1980-01-03
"4",32.5322265625,1980-01-04
"5",33.001953125,1980-01-05
"6",35.9619140625,1980-01-06
"7",35.7421875,1980-01-07
"8",36.7919921875,1980-01-08
"9",39.1318359375,1980-01-09
"10",39.931640625,1980-01-10
"11",37.0419921875,1980-01-11
"12",36.6923828125,1980-01-12
"13",38.091796875,1980-01-13
"14",41.4921875,1980-01-14
"15",41.751953125,1980-01-15
"16",39.7724609375,1980-01-16
"17",40.9716796875,1980-01-17
"18",41.9619140625,1980-01-18
"19",39.322265625,1980-01-19
"20",35.9423828125,1980-01-20
"21",34.8017578125,1980-01-21
"22",36.8623046875,1980-01-22
"23",39.822265625,1980-01-23
"24",40.091796875,1980-01-24
"25",41.2216796875,1980-01-25
"26",39.5322265625,1980-01-26
"27",39.591796875,1980-01-27
"28",40.1923828125,1980-01-28
"29",40.171875,1980-01-29
"30",34.58203125,1980-01-30
"31",36.181640625,1980-01-31
"32",37.388671875,1980-02-01
"33",38.6689453125,1980-02-02
"34",35.958984375,1980-02-03
"35",33.939453125,1980-02-04
"36",35.228515625,1980-02-05
"37",34.5888671875,1980-02-06
"38",33.6787109375,1980-02-07
"39",36.0390625,1980-02-08
"40",36.548828125,1980-02-09
"41",36.689453125,1980-02-10
"42",36.208984375,1980-02-11
"43",35.4990234375,1980-02-12
"44",36.8486328125,1980-02-13
"45",36.6494140625,1980-02-14
"46",36.529296875,1980-02-15
"47",37.8486328125,1980-02-16
"48",38.298828125,1980-02-17
"49",38.9892578125,1980-02-18
"50",39.71875,1980-02-19
"51",41.3994140625,1980-02-20
"52",40.458984375,1980-02-21
"53",35.6494140625,1980-02-22
"54",36.12890625,1980-02-23
"55",35.6689453125,1980-02-24
"56",35.37890625,1980-02-25
"57",38.439453125,1980-02-26
"58",40.5693359375,1980-02-27
"59",41.228515625,1980-02-28
"60",36.8486328125,1980-02-29
"61",34.9853515625,1980-03-01
"62",37.2646484375,1980-03-02
"63",37.9248046875,1980-03-03
"64",37.115234375,1980-03-04
"65",36.884765625,1980-03-05
"66",36.9345703125,1980-03-06
"67",37.46484375,1980-03-07
"68",38.1953125,1980-03-08
"69",35.8046875,1980-03-09
"70",34.974609375,1980-03-10
"71",34.5751953125,1980-03-11
"72",35.0546875,1980-03-12
"73",35.224609375,1980-03-13
"74",34.9150390625,1980-03-14
"75",34.3349609375,1980-03-15
"76",34.14453125,1980-03-16
"77",35.615234375,1980-03-17
"78",36.384765625,1980-03-18
"79",36.7548828125,1980-03-19
"80",36.4248046875,1980-03-20
"81",37.0546875,1980-03-21
"82",36.7548828125,1980-03-22
"83",37.615234375,1980-03-23
"84",37.025390625,1980-03-24
"85",37.4345703125,1980-03-25
"86",37.0849609375,1980-03-26
"87",38.0751953125,1980-03-27
"88",37.955078125,1980-03-28
"89",37.615234375,1980-03-29
"90",30.3447265625,1980-03-30
"91",30.9453125,1980-03-31
"92",32.275390625,1980-04-01
"93",33.89453125,1980-04-02
"94",35.53515625,1980-04-03
"95",36.6748046875,1980-04-04
"96",36.8154296875,1980-04-05
"97",34.9248046875,1980-04-06
"98",34.4453125,1980-04-07
"99",34.205078125,1980-04-08
"100",34.2451171875,1980-04-09
"101",35.4345703125,1980-04-10
"102",34.8154296875,1980-04-11
"103",33.0751953125,1980-04-12
"104",33.3154296875,1980-04-13
"105",33.134765625,1980-04-14
"106",33.0654296875,1980-04-15
"107",26.89453125,1980-04-16
"108",30.544921875,1980-04-17
"109",31.9853515625,1980-04-18
"110",29.1650390625,1980-04-19
"111",32.875,1980-04-20
