"","time","bs","pv","npv","ue","spatial_ref","sfg_id","point_id","x","y"
"1",1987-09-12 23:53:22.72029,34,20,44,9,3577,1,1,889215,-3578055
"2",1987-09-12 23:53:22.72029,36,19,44,9,3577,2,2,889245,-3578055
"3",1987-09-12 23:53:22.72029,36,18,44,9,3577,3,3,889275,-3578055
"4",1987-09-12 23:53:22.72029,36,15,47,9,3577,4,4,889305,-3578055
"5",1987-09-12 23:53:22.72029,31,19,50,9,3577,5,5,889335,-3578055
"6",1987-09-12 23:53:22.72029,36,18,44,9,3577,6,6,889215,-3578085
"7",1987-09-12 23:53:22.72029,32,21,46,10,3577,7,7,889245,-3578085
"8",1987-09-12 23:53:22.72029,32,16,50,9,3577,8,8,889275,-3578085
"9",1987-09-12 23:53:22.72029,30,19,50,9,3577,9,9,889305,-3578085
"10",1987-09-12 23:53:22.72029,35,19,45,9,3577,10,10,889335,-3578085
"11",1987-09-12 23:53:22.72029,33,21,45,10,3577,11,11,889215,-3578115
"12",1987-09-12 23:53:22.72029,33,20,46,10,3577,12,12,889245,-3578115
"13",1987-09-12 23:53:22.72029,28,19,51,10,3577,13,13,889275,-3578115
"14",1987-09-12 23:53:22.72029,33,17,48,10,3577,14,14,889305,-3578115
"15",1987-09-12 23:53:22.72029,32,19,48,10,3577,15,15,889335,-3578115
"16",1987-09-12 23:53:22.72029,32,19,48,10,3577,16,16,889215,-3578145
"17",1987-09-12 23:53:22.72029,37,14,48,10,3577,17,17,889245,-3578145
"18",1987-09-12 23:53:22.72029,31,18,49,10,3577,18,18,889275,-3578145
"19",1987-09-12 23:53:22.72029,33,18,48,10,3577,19,19,889305,-3578145
"20",1987-09-12 23:53:22.72029,37,17,45,9,3577,20,20,889335,-3578145
"21",1987-09-12 23:53:22.72029,28,21,50,10,3577,21,21,889215,-3578175
"22",1987-09-12 23:53:22.72029,35,17,46,10,3577,22,22,889245,-3578175
"23",1987-09-12 23:53:22.72029,32,20,46,10,3577,23,23,889275,-3578175
"24",1987-09-12 23:53:22.72029,33,18,48,10,3577,24,24,889305,-3578175
"25",1987-09-12 23:53:22.72029,35,19,44,9,3577,25,25,889335,-3578175
"26",1987-09-28 23:53:44.340672,42,11,45,8,3577,26,26,889215,-3578055
"27",1987-09-28 23:53:44.340672,43,11,45,8,3577,27,27,889245,-3578055
"28",1987-09-28 23:53:44.340672,44,12,42,8,3577,28,28,889275,-3578055
"29",1987-09-28 23:53:44.340672,43,12,44,8,3577,29,29,889305,-3578055
"30",1987-09-28 23:53:44.340672,38,12,48,9,3577,30,30,889335,-3578055
"31",1987-09-28 23:53:44.340672,40,13,45,8,3577,31,31,889215,-3578085
"32",1987-09-28 23:53:44.340672,41,10,48,8,3577,32,32,889245,-3578085
"33",1987-09-28 23:53:44.340672,39,11,49,8,3577,33,33,889275,-3578085
"34",1987-09-28 23:53:44.340672,37,12,50,9,3577,34,34,889305,-3578085
"35",1987-09-28 23:53:44.340672,41,12,45,8,3577,35,35,889335,-3578085
"36",1987-09-28 23:53:44.340672,40,12,46,9,3577,36,36,889215,-3578115
"37",1987-09-28 23:53:44.340672,35,12,51,9,3577,37,37,889245,-3578115
"38",1987-09-28 23:53:44.340672,39,14,46,9,3577,38,38,889275,-3578115
"39",1987-09-28 23:53:44.340672,35,13,50,9,3577,39,39,889305,-3578115
"40",1987-09-28 23:53:44.340672,40,13,45,9,3577,40,40,889335,-3578115
"41",1987-09-28 23:53:44.340672,41,10,47,9,3577,41,41,889215,-3578145
"42",1987-09-28 23:53:44.340672,40,10,48,9,3577,42,42,889245,-3578145
"43",1987-09-28 23:53:44.340672,36,15,48,9,3577,43,43,889275,-3578145
"44",1987-09-28 23:53:44.340672,39,11,49,9,3577,44,44,889305,-3578145
"45",1987-09-28 23:53:44.340672,39,13,47,8,3577,45,45,889335,-3578145
"46",1987-09-28 23:53:44.340672,35,13,51,9,3577,46,46,889215,-3578175
"47",1987-09-28 23:53:44.340672,40,15,44,9,3577,47,47,889245,-3578175
"48",1987-09-28 23:53:44.340672,37,15,47,9,3577,48,48,889275,-3578175
"49",1987-09-28 23:53:44.340672,39,11,49,9,3577,49,49,889305,-3578175
"50",1987-09-28 23:53:44.340672,43,11,45,8,3577,50,50,889335,-3578175
"76",1987-10-30 23:54:18.607685,54,6,39,7,3577,76,76,889215,-3578055
"77",1987-10-30 23:54:18.607685,50,5,43,8,3577,77,77,889245,-3578055
"78",1987-10-30 23:54:18.607685,51,7,41,8,3577,78,78,889275,-3578055
"79",1987-10-30 23:54:18.607685,48,9,42,8,3577,79,79,889305,-3578055
"80",1987-10-30 23:54:18.607685,46,9,43,8,3577,80,80,889335,-3578055
"81",1987-10-30 23:54:18.607685,47,6,46,8,3577,81,81,889215,-3578085
"82",1987-10-30 23:54:18.607685,53,8,37,8,3577,82,82,889245,-3578085
"83",1987-10-30 23:54:18.607685,48,8,42,8,3577,83,83,889275,-3578085
"84",1987-10-30 23:54:18.607685,45,7,46,8,3577,84,84,889305,-3578085
"85",1987-10-30 23:54:18.607685,48,6,44,8,3577,85,85,889335,-3578085
"86",1987-10-30 23:54:18.607685,42,4,52,8,3577,86,86,889215,-3578115
"87",1987-10-30 23:54:18.607685,44,8,46,9,3577,87,87,889245,-3578115
"88",1987-10-30 23:54:18.607685,46,6,46,8,3577,88,88,889275,-3578115
"89",1987-10-30 23:54:18.607685,48,7,43,8,3577,89,89,889305,-3578115
"90",1987-10-30 23:54:18.607685,47,9,42,8,3577,90,90,889335,-3578115
"91",1987-10-30 23:54:18.607685,47,4,47,8,3577,91,91,889215,-3578145
"92",1987-10-30 23:54:18.607685,46,7,45,8,3577,92,92,889245,-3578145
"93",1987-10-30 23:54:18.607685,45,8,45,9,3577,93,93,889275,-3578145
"94",1987-10-30 23:54:18.607685,47,8,44,8,3577,94,94,889305,-3578145
"95",1987-10-30 23:54:18.607685,51,6,42,8,3577,95,95,889335,-3578145
"96",1987-10-30 23:54:18.607685,46,7,45,8,3577,96,96,889215,-3578175
