"","time","bs","pv","npv","ue","spatial_ref","sfg_id","point_id","x","y"
"1",1987-09-12 23:53:22.72029,47,19,33,8,3577,1,1,886755,-3549825
"2",1987-09-12 23:53:22.72029,48,19,31,8,3577,2,2,886785,-3549825
"3",1987-09-12 23:53:22.72029,44,23,32,8,3577,3,3,886815,-3549825
"4",1987-09-12 23:53:22.72029,43,20,36,9,3577,4,4,886845,-3549825
"5",1987-09-12 23:53:22.72029,40,21,39,9,3577,5,5,886875,-3549825
"6",1987-09-12 23:53:22.72029,48,18,32,7,3577,6,6,886755,-3549855
"7",1987-09-12 23:53:22.72029,48,20,30,8,3577,7,7,886785,-3549855
"8",1987-09-12 23:53:22.72029,43,21,34,8,3577,8,8,886815,-3549855
"9",1987-09-12 23:53:22.72029,39,21,39,9,3577,9,9,886845,-3549855
"10",1987-09-12 23:53:22.72029,40,22,37,8,3577,10,10,886875,-3549855
"11",1987-09-12 23:53:22.72029,46,20,32,8,3577,11,11,886755,-3549885
"12",1987-09-12 23:53:22.72029,43,20,36,8,3577,12,12,886785,-3549885
"13",1987-09-12 23:53:22.72029,43,21,35,8,3577,13,13,886815,-3549885
"14",1987-09-12 23:53:22.72029,43,20,35,8,3577,14,14,886845,-3549885
"15",1987-09-12 23:53:22.72029,40,22,37,8,3577,15,15,886875,-3549885
"16",1987-09-12 23:53:22.72029,44,23,32,8,3577,16,16,886755,-3549915
"17",1987-09-12 23:53:22.72029,41,21,37,8,3577,17,17,886785,-3549915
"18",1987-09-12 23:53:22.72029,41,19,38,8,3577,18,18,886815,-3549915
"19",1987-09-12 23:53:22.72029,44,19,36,8,3577,19,19,886845,-3549915
"20",1987-09-12 23:53:22.72029,39,22,38,9,3577,20,20,886875,-3549915
"21",1987-09-12 23:53:22.72029,42,22,35,8,3577,21,21,886755,-3549945
"22",1987-09-12 23:53:22.72029,39,22,37,9,3577,22,22,886785,-3549945
"23",1987-09-12 23:53:22.72029,39,24,36,9,3577,23,23,886815,-3549945
"24",1987-09-12 23:53:22.72029,39,24,35,9,3577,24,24,886845,-3549945
"25",1987-09-12 23:53:22.72029,36,20,44,9,3577,25,25,886875,-3549945
"26",1987-09-28 23:53:44.340672,50,19,29,7,3577,26,26,886755,-3549825
"27",1987-09-28 23:53:44.340672,51,22,26,7,3577,27,27,886785,-3549825
"28",1987-09-28 23:53:44.340672,49,23,27,7,3577,28,28,886815,-3549825
"29",1987-09-28 23:53:44.340672,46,24,29,8,3577,29,29,886845,-3549825
"30",1987-09-28 23:53:44.340672,45,23,31,8,3577,30,30,886875,-3549825
"31",1987-09-28 23:53:44.340672,48,22,29,7,3577,31,31,886755,-3549855
"32",1987-09-28 23:53:44.340672,46,24,29,7,3577,32,32,886785,-3549855
"33",1987-09-28 23:53:44.340672,43,22,34,8,3577,33,33,886815,-3549855
"34",1987-09-28 23:53:44.340672,44,24,30,8,3577,34,34,886845,-3549855
"35",1987-09-28 23:53:44.340672,43,24,32,8,3577,35,35,886875,-3549855
"36",1987-09-28 23:53:44.340672,47,20,31,7,3577,36,36,886755,-3549885
"37",1987-09-28 23:53:44.340672,48,25,26,7,3577,37,37,886785,-3549885
"38",1987-09-28 23:53:44.340672,44,24,31,8,3577,38,38,886815,-3549885
"39",1987-09-28 23:53:44.340672,49,23,27,8,3577,39,39,886845,-3549885
"40",1987-09-28 23:53:44.340672,43,24,32,8,3577,40,40,886875,-3549885
"41",1987-09-28 23:53:44.340672,45,21,33,8,3577,41,41,886755,-3549915
"42",1987-09-28 23:53:44.340672,45,23,31,8,3577,42,42,886785,-3549915
"43",1987-09-28 23:53:44.340672,48,22,29,8,3577,43,43,886815,-3549915
"44",1987-09-28 23:53:44.340672,48,22,28,8,3577,44,44,886845,-3549915
"45",1987-09-28 23:53:44.340672,40,24,35,8,3577,45,45,886875,-3549915
"46",1987-09-28 23:53:44.340672,45,22,32,8,3577,46,46,886755,-3549945
"47",1987-09-28 23:53:44.340672,45,23,30,8,3577,47,47,886785,-3549945
"48",1987-09-28 23:53:44.340672,45,23,31,8,3577,48,48,886815,-3549945
"49",1987-09-28 23:53:44.340672,42,25,31,8,3577,49,49,886845,-3549945
"50",1987-09-28 23:53:44.340672,41,26,32,8,3577,50,50,886875,-3549945
"76",1987-10-30 23:54:18.607685,57,10,31,7,3577,76,76,886755,-3549825
"77",1987-10-30 23:54:18.607685,58,12,29,7,3577,77,77,886785,-3549825
"78",1987-10-30 23:54:18.607685,52,10,37,7,3577,78,78,886815,-3549825
"79",1987-10-30 23:54:18.607685,52,11,35,7,3577,79,79,886845,-3549825
"80",1987-10-30 23:54:18.607685,52,9,37,8,3577,80,80,886875,-3549825
"81",1987-10-30 23:54:18.607685,58,9,32,7,3577,81,81,886755,-3549855
"82",1987-10-30 23:54:18.607685,55,10,34,7,3577,82,82,886785,-3549855
"83",1987-10-30 23:54:18.607685,57,11,31,7,3577,83,83,886815,-3549855
"84",1987-10-30 23:54:18.607685,53,10,35,7,3577,84,84,886845,-3549855
"85",1987-10-30 23:54:18.607685,50,10,39,8,3577,85,85,886875,-3549855
"86",1987-10-30 23:54:18.607685,57,9,32,7,3577,86,86,886755,-3549885
"87",1987-10-30 23:54:18.607685,55,9,35,7,3577,87,87,886785,-3549885
"88",1987-10-30 23:54:18.607685,52,8,38,7,3577,88,88,886815,-3549885
"89",1987-10-30 23:54:18.607685,57,10,31,7,3577,89,89,886845,-3549885
"90",1987-10-30 23:54:18.607685,50,10,39,8,3577,90,90,886875,-3549885
"91",1987-10-30 23:54:18.607685,52,10,37,7,3577,91,91,886755,-3549915
"92",1987-10-30 23:54:18.607685,55,9,35,7,3577,92,92,886785,-3549915
"93",1987-10-30 23:54:18.607685,52,9,37,7,3577,93,93,886815,-3549915
"94",1987-10-30 23:54:18.607685,55,8,36,7,3577,94,94,886845,-3549915
"95",1987-10-30 23:54:18.607685,53,10,36,7,3577,95,95,886875,-3549915
"96",1987-10-30 23:54:18.607685,52,10,37,7,3577,96,96,886755,-3549945
"97",1987-10-30 23:54:18.607685,51,10,37,7,3577,97,97,886785,-3549945
"98",1987-10-30 23:54:18.607685,54,9,35,7,3577,98,98,886815,-3549945
"99",1987-10-30 23:54:18.607685,53,10,35,8,3577,99,99,886845,-3549945
"100",1987-10-30 23:54:18.607685,49,14,35,8,3577,100,100,886875,-3549945
"118",1987-12-01 23:54:55.91276,62,0,37,6,3577,118,118,886815,-3549915
"119",1987-12-01 23:54:55.91276,63,3,33,6,3577,119,119,886845,-3549915
"120",1987-12-01 23:54:55.91276,27,0,73,6,3577,120,120,886875,-3549915
"124",1987-12-01 23:54:55.91276,45,1,53,10,3577,124,124,886845,-3549945
"125",1987-12-01 23:54:55.91276,63,4,31,8,3577,125,125,886875,-3549945
"151",1988-01-02 23:55:25.521009,55,10,34,7,3577,151,151,886755,-3549825
"152",1988-01-02 23:55:25.521009,55,10,34,7,3577,152,152,886785,-3549825
"153",1988-01-02 23:55:25.521009,50,10,39,7,3577,153,153,886815,-3549825
"154",1988-01-02 23:55:25.521009,48,12,38,7,3577,154,154,886845,-3549825
"155",1988-01-02 23:55:25.521009,46,13,40,8,3577,155,155,886875,-3549825
"156",1988-01-02 23:55:25.521009,52,10,37,7,3577,156,156,886755,-3549855
"157",1988-01-02 23:55:25.521009,53,8,38,7,3577,157,157,886785,-3549855
"158",1988-01-02 23:55:25.521009,48,10,41,7,3577,158,158,886815,-3549855
"159",1988-01-02 23:55:25.521009,48,13,38,8,3577,159,159,886845,-3549855
"160",1988-01-02 23:55:25.521009,46,12,41,8,3577,160,160,886875,-3549855
"161",1988-01-02 23:55:25.521009,54,9,36,7,3577,161,161,886755,-3549885
"162",1988-01-02 23:55:25.521009,53,10,35,7,3577,162,162,886785,-3549885
"163",1988-01-02 23:55:25.521009,51,11,37,7,3577,163,163,886815,-3549885
"164",1988-01-02 23:55:25.521009,49,11,39,7,3577,164,164,886845,-3549885
"165",1988-01-02 23:55:25.521009,46,12,41,8,3577,165,165,886875,-3549885
"166",1988-01-02 23:55:25.521009,52,9,37,7,3577,166,166,886755,-3549915
"167",1988-01-02 23:55:25.521009,51,9,39,7,3577,167,167,886785,-3549915
"168",1988-01-02 23:55:25.521009,49,11,39,7,3577,168,168,886815,-3549915
"169",1988-01-02 23:55:25.521009,49,11,39,7,3577,169,169,886845,-3549915
"170",1988-01-02 23:55:25.521009,49,10,39,8,3577,170,170,886875,-3549915
"171",1988-01-02 23:55:25.521009,50,10,39,7,3577,171,171,886755,-3549945
"172",1988-01-02 23:55:25.521009,48,11,39,7,3577,172,172,886785,-3549945
"173",1988-01-02 23:55:25.521009,48,11,40,7,3577,173,173,886815,-3549945
"174",1988-01-02 23:55:25.521009,48,11,39,8,3577,174,174,886845,-3549945
"175",1988-01-02 23:55:25.521009,45,11,42,8,3577,175,175,886875,-3549945
"176",1988-01-18 23:55:42.877238,69,11,19,7,3577,176,176,886755,-3549825
"177",1988-01-18 23:55:42.877238,65,12,21,7,3577,177,177,886785,-3549825
"178",1988-01-18 23:55:42.877238,64,10,24,7,3577,178,178,886815,-3549825
"179",1988-01-18 23:55:42.877238,61,10,27,7,3577,179,179,886845,-3549825
"180",1988-01-18 23:55:42.877238,60,9,29,7,3577,180,180,886875,-3549825
"181",1988-01-18 23:55:42.877238,66,12,20,7,3577,181,181,886755,-3549855
"182",1988-01-18 23:55:42.877238,66,10,22,7,3577,182,182,886785,-3549855
"183",1988-01-18 23:55:42.877238,61,12,25,7,3577,183,183,886815,-3549855
"184",1988-01-18 23:55:42.877238,59,12,27,7,3577,184,184,886845,-3549855
"185",1988-01-18 23:55:42.877238,62,12,24,7,3577,185,185,886875,-3549855
"186",1988-01-18 23:55:42.877238,66,10,22,7,3577,186,186,886755,-3549885
"187",1988-01-18 23:55:42.877238,64,11,24,7,3577,187,187,886785,-3549885
"188",1988-01-18 23:55:42.877238,63,10,26,7,3577,188,188,886815,-3549885
"189",1988-01-18 23:55:42.877238,61,11,27,7,3577,189,189,886845,-3549885
"190",1988-01-18 23:55:42.877238,62,12,24,7,3577,190,190,886875,-3549885
"191",1988-01-18 23:55:42.877238,65,10,24,7,3577,191,191,886755,-3549915
"192",1988-01-18 23:55:42.877238,65,11,23,7,3577,192,192,886785,-3549915
"193",1988-01-18 23:55:42.877238,65,10,24,7,3577,193,193,886815,-3549915
"194",1988-01-18 23:55:42.877238,62,10,27,7,3577,194,194,886845,-3549915
"195",1988-01-18 23:55:42.877238,60,10,28,7,3577,195,195,886875,-3549915
"196",1988-01-18 23:55:42.877238,60,11,27,7,3577,196,196,886755,-3549945
"197",1988-01-18 23:55:42.877238,59,12,28,7,3577,197,197,886785,-3549945
"198",1988-01-18 23:55:42.877238,61,11,26,7,3577,198,198,886815,-3549945
"199",1988-01-18 23:55:42.877238,63,11,25,7,3577,199,199,886845,-3549945
"200",1988-01-18 23:55:42.877238,59,12,27,7,3577,200,200,886875,-3549945
"201",1988-03-06 23:56:25.591304,67,8,23,7,3577,201,201,886755,-3549825
"202",1988-03-06 23:56:25.591304,69,7,22,6,3577,202,202,886785,-3549825
"203",1988-03-06 23:56:25.591304,63,7,29,7,3577,203,203,886815,-3549825
"204",1988-03-06 23:56:25.591304,60,8,30,7,3577,204,204,886845,-3549825
"205",1988-03-06 23:56:25.591304,60,7,32,7,3577,205,205,886875,-3549825
"206",1988-03-06 23:56:25.591304,68,7,24,6,3577,206,206,886755,-3549855
"207",1988-03-06 23:56:25.591304,64,5,30,6,3577,207,207,886785,-3549855
"208",1988-03-06 23:56:25.591304,61,8,30,7,3577,208,208,886815,-3549855
"209",1988-03-06 23:56:25.591304,61,8,29,7,3577,209,209,886845,-3549855
"210",1988-03-06 23:56:25.591304,61,8,30,7,3577,210,210,886875,-3549855
"211",1988-03-06 23:56:25.591304,69,7,22,6,3577,211,211,886755,-3549885
"212",1988-03-06 23:56:25.591304,63,6,29,6,3577,212,212,886785,-3549885
"213",1988-03-06 23:56:25.591304,62,9,28,7,3577,213,213,886815,-3549885
"214",1988-03-06 23:56:25.591304,62,9,28,7,3577,214,214,886845,-3549885
"215",1988-03-06 23:56:25.591304,61,8,30,7,3577,215,215,886875,-3549885
"216",1988-03-06 23:56:25.591304,63,8,28,7,3577,216,216,886755,-3549915
"217",1988-03-06 23:56:25.591304,64,8,27,7,3577,217,217,886785,-3549915
"218",1988-03-06 23:56:25.591304,62,7,29,7,3577,218,218,886815,-3549915
"219",1988-03-06 23:56:25.591304,63,9,26,7,3577,219,219,886845,-3549915
"220",1988-03-06 23:56:25.591304,63,9,27,7,3577,220,220,886875,-3549915
"221",1988-03-06 23:56:25.591304,61,9,29,7,3577,221,221,886755,-3549945
"222",1988-03-06 23:56:25.591304,59,8,32,7,3577,222,222,886785,-3549945
"223",1988-03-06 23:56:25.591304,60,7,31,7,3577,223,223,886815,-3549945
"224",1988-03-06 23:56:25.591304,61,8,30,7,3577,224,224,886845,-3549945
"225",1988-03-06 23:56:25.591304,56,10,32,7,3577,225,225,886875,-3549945
"251",1988-04-07 23:56:40.006228,47,17,34,7,3577,251,251,886755,-3549825
"252",1988-04-07 23:56:40.006228,42,17,40,7,3577,252,252,886785,-3549825
"253",1988-04-07 23:56:40.006228,42,21,35,8,3577,253,253,886815,-3549825
"254",1988-04-07 23:56:40.006228,38,21,40,8,3577,254,254,886845,-3549825
"255",1988-04-07 23:56:40.006228,39,22,37,8,3577,255,255,886875,-3549825
"256",1988-04-07 23:56:40.006228,49,15,35,7,3577,256,256,886755,-3549855
"257",1988-04-07 23:56:40.006228,43,19,37,7,3577,257,257,886785,-3549855
"258",1988-04-07 23:56:40.006228,41,21,36,8,3577,258,258,886815,-3549855
"259",1988-04-07 23:56:40.006228,38,21,39,8,3577,259,259,886845,-3549855
"260",1988-04-07 23:56:40.006228,43,21,35,8,3577,260,260,886875,-3549855
"261",1988-04-07 23:56:40.006228,51,15,33,7,3577,261,261,886755,-3549885
"262",1988-04-07 23:56:40.006228,43,17,39,7,3577,262,262,886785,-3549885
"263",1988-04-07 23:56:40.006228,41,21,37,7,3577,263,263,886815,-3549885
"264",1988-04-07 23:56:40.006228,42,21,35,8,3577,264,264,886845,-3549885
"265",1988-04-07 23:56:40.006228,43,21,35,8,3577,265,265,886875,-3549885
"266",1988-04-07 23:56:40.006228,44,19,36,7,3577,266,266,886755,-3549915
"267",1988-04-07 23:56:40.006228,42,21,36,7,3577,267,267,886785,-3549915
"268",1988-04-07 23:56:40.006228,39,23,37,8,3577,268,268,886815,-3549915
"269",1988-04-07 23:56:40.006228,43,21,34,7,3577,269,269,886845,-3549915
"270",1988-04-07 23:56:40.006228,41,22,36,8,3577,270,270,886875,-3549915
"271",1988-04-07 23:56:40.006228,37,23,39,8,3577,271,271,886755,-3549945
"272",1988-04-07 23:56:40.006228,42,23,34,8,3577,272,272,886785,-3549945
"273",1988-04-07 23:56:40.006228,44,20,34,7,3577,273,273,886815,-3549945
"274",1988-04-07 23:56:40.006228,39,23,36,8,3577,274,274,886845,-3549945
"275",1988-04-07 23:56:40.006228,36,25,37,8,3577,275,275,886875,-3549945
"276",1988-04-23 23:56:44.795877,53,20,26,8,3577,276,276,886755,-3549825
"277",1988-04-23 23:56:44.795877,45,19,35,8,3577,277,277,886785,-3549825
"278",1988-04-23 23:56:44.795877,42,22,35,8,3577,278,278,886815,-3549825
"279",1988-04-23 23:56:44.795877,46,20,32,8,3577,279,279,886845,-3549825
"280",1988-04-23 23:56:44.795877,45,16,37,8,3577,280,280,886875,-3549825
"281",1988-04-23 23:56:44.795877,56,17,26,7,3577,281,281,886755,-3549855
"282",1988-04-23 23:56:44.795877,47,21,31,8,3577,282,282,886785,-3549855
"283",1988-04-23 23:56:44.795877,40,21,37,8,3577,283,283,886815,-3549855
"284",1988-04-23 23:56:44.795877,42,20,37,9,3577,284,284,886845,-3549855
"285",1988-04-23 23:56:44.795877,45,18,36,8,3577,285,285,886875,-3549855
"286",1988-04-23 23:56:44.795877,47,19,33,7,3577,286,286,886755,-3549885
"287",1988-04-23 23:56:44.795877,47,23,29,8,3577,287,287,886785,-3549885
"288",1988-04-23 23:56:44.795877,44,21,33,8,3577,288,288,886815,-3549885
"289",1988-04-23 23:56:44.795877,44,21,34,8,3577,289,289,886845,-3549885
"290",1988-04-23 23:56:44.795877,45,18,36,8,3577,290,290,886875,-3549885
"291",1988-04-23 23:56:44.795877,47,19,33,8,3577,291,291,886755,-3549915
"292",1988-04-23 23:56:44.795877,38,23,37,8,3577,292,292,886785,-3549915
"293",1988-04-23 23:56:44.795877,38,21,40,8,3577,293,293,886815,-3549915
"294",1988-04-23 23:56:44.795877,44,18,37,8,3577,294,294,886845,-3549915
"295",1988-04-23 23:56:44.795877,42,20,36,8,3577,295,295,886875,-3549915
"296",1988-04-23 23:56:44.795877,35,23,40,8,3577,296,296,886755,-3549945
"297",1988-04-23 23:56:44.795877,38,21,40,8,3577,297,297,886785,-3549945
"298",1988-04-23 23:56:44.795877,46,23,30,8,3577,298,298,886815,-3549945
"299",1988-04-23 23:56:44.795877,39,20,40,9,3577,299,299,886845,-3549945
"300",1988-04-23 23:56:44.795877,40,22,36,9,3577,300,300,886875,-3549945
"303",1988-05-09 23:56:55.163082,58,26,14,14,3577,303,303,886815,-3549825
"304",1988-05-09 23:56:55.163082,50,27,21,18,3577,304,304,886845,-3549825
"305",1988-05-09 23:56:55.163082,31,22,46,20,3577,305,305,886875,-3549825
"308",1988-05-09 23:56:55.163082,35,26,38,14,3577,308,308,886815,-3549855
"309",1988-05-09 23:56:55.163082,47,26,25,18,3577,309,309,886845,-3549855
"310",1988-05-09 23:56:55.163082,35,24,40,20,3577,310,310,886875,-3549855
"313",1988-05-09 23:56:55.163082,50,23,27,14,3577,313,313,886815,-3549885
"314",1988-05-09 23:56:55.163082,47,23,29,19,3577,314,314,886845,-3549885
"315",1988-05-09 23:56:55.163082,35,24,40,20,3577,315,315,886875,-3549885
"318",1988-05-09 23:56:55.163082,61,24,14,14,3577,318,318,886815,-3549915
"319",1988-05-09 23:56:55.163082,26,27,45,19,3577,319,319,886845,-3549915
"320",1988-05-09 23:56:55.163082,35,24,40,19,3577,320,320,886875,-3549915
"322",1988-05-09 23:56:55.163082,46,25,28,15,3577,322,322,886785,-3549945
"323",1988-05-09 23:56:55.163082,29,29,40,19,3577,323,323,886815,-3549945
"324",1988-05-09 23:56:55.163082,15,29,55,19,3577,324,324,886845,-3549945
"325",1988-05-09 23:56:55.163082,36,22,41,19,3577,325,325,886875,-3549945
"326",1988-06-10 23:57:07.234088,28,36,34,11,3577,326,326,886755,-3549825
"327",1988-06-10 23:57:07.234088,30,37,32,11,3577,327,327,886785,-3549825
"328",1988-06-10 23:57:07.234088,18,37,44,12,3577,328,328,886815,-3549825
"329",1988-06-10 23:57:07.234088,20,39,40,13,3577,329,329,886845,-3549825
"330",1988-06-10 23:57:07.234088,23,35,41,13,3577,330,330,886875,-3549825
"331",1988-06-10 23:57:07.234088,46,32,20,10,3577,331,331,886755,-3549855
"332",1988-06-10 23:57:07.234088,11,41,46,11,3577,332,332,886785,-3549855
"333",1988-06-10 23:57:07.234088,31,42,26,12,3577,333,333,886815,-3549855
"334",1988-06-10 23:57:07.234088,17,43,39,13,3577,334,334,886845,-3549855
"335",1988-06-10 23:57:07.234088,17,43,38,13,3577,335,335,886875,-3549855
"336",1988-06-10 23:57:07.234088,26,36,36,11,3577,336,336,886755,-3549885
"337",1988-06-10 23:57:07.234088,32,45,22,11,3577,337,337,886785,-3549885
"338",1988-06-10 23:57:07.234088,19,39,41,12,3577,338,338,886815,-3549885
"339",1988-06-10 23:57:07.234088,20,39,40,12,3577,339,339,886845,-3549885
"340",1988-06-10 23:57:07.234088,17,43,38,13,3577,340,340,886875,-3549885
"341",1988-06-10 23:57:07.234088,22,38,38,12,3577,341,341,886755,-3549915
"342",1988-06-10 23:57:07.234088,24,43,32,12,3577,342,342,886785,-3549915
"343",1988-06-10 23:57:07.234088,7,44,47,12,3577,343,343,886815,-3549915
"344",1988-06-10 23:57:07.234088,31,40,29,12,3577,344,344,886845,-3549915
"345",1988-06-10 23:57:07.234088,16,38,45,13,3577,345,345,886875,-3549915
"346",1988-06-10 23:57:07.234088,31,44,23,12,3577,346,346,886755,-3549945
"347",1988-06-10 23:57:07.234088,13,47,39,13,3577,347,347,886785,-3549945
"348",1988-06-10 23:57:07.234088,27,39,33,12,3577,348,348,886815,-3549945
"349",1988-06-10 23:57:07.234088,29,39,31,12,3577,349,349,886845,-3549945
"350",1988-06-10 23:57:07.234088,15,43,40,13,3577,350,350,886875,-3549945
"397",1988-07-12 23:57:16.342741,54,20,26,8,3577,397,397,886785,-3549945
"398",1988-07-12 23:57:16.342741,20,27,52,11,3577,398,398,886815,-3549945
"399",1988-07-12 23:57:16.342741,52,30,18,12,3577,399,399,886845,-3549945
"426",1988-08-13 23:57:17.717574,40,24,35,9,3577,426,426,886755,-3549825
"427",1988-08-13 23:57:17.717574,27,28,45,9,3577,427,427,886785,-3549825
