"","time","bs","pv","npv","ue","spatial_ref","sfg_id","point_id","x","y"
"1",1987-09-12 23:53:22.72029,32,21,46,10,3577,1,1,914415,-3511125
"2",1987-09-12 23:53:22.72029,49,16,33,8,3577,2,2,914445,-3511125
"3",1987-09-12 23:53:22.72029,55,11,32,7,3577,3,3,914475,-3511125
"4",1987-09-12 23:53:22.72029,48,11,40,8,3577,4,4,914505,-3511125
"5",1987-09-12 23:53:22.72029,40,19,40,11,3577,5,5,914535,-3511125
"6",1987-09-12 23:53:22.72029,24,22,52,12,3577,6,6,914565,-3511125
"7",1987-09-12 23:53:22.72029,36,21,41,9,3577,7,7,914415,-3511155
"8",1987-09-12 23:53:22.72029,40,21,38,10,3577,8,8,914445,-3511155
"9",1987-09-12 23:53:22.72029,45,19,35,9,3577,9,9,914475,-3511155
"10",1987-09-12 23:53:22.72029,43,16,40,9,3577,10,10,914505,-3511155
"11",1987-09-12 23:53:22.72029,44,18,37,10,3577,11,11,914535,-3511155
"12",1987-09-12 23:53:22.72029,30,23,46,11,3577,12,12,914565,-3511155
"13",1987-09-12 23:53:22.72029,42,20,36,8,3577,13,13,914415,-3511185
"14",1987-09-12 23:53:22.72029,39,19,40,9,3577,14,14,914445,-3511185
"15",1987-09-12 23:53:22.72029,35,20,43,10,3577,15,15,914475,-3511185
"16",1987-09-12 23:53:22.72029,26,19,54,11,3577,16,16,914505,-3511185
"17",1987-09-12 23:53:22.72029,44,16,39,9,3577,17,17,914535,-3511185
"18",1987-09-12 23:53:22.72029,30,21,47,10,3577,18,18,914565,-3511185
"19",1987-09-12 23:53:22.72029,36,20,42,9,3577,19,19,914415,-3511215
"20",1987-09-12 23:53:22.72029,21,27,51,12,3577,20,20,914445,-3511215
"21",1987-09-12 23:53:22.72029,32,22,45,11,3577,21,21,914475,-3511215
"22",1987-09-12 23:53:22.72029,33,24,41,11,3577,22,22,914505,-3511215
"23",1987-09-12 23:53:22.72029,38,20,41,10,3577,23,23,914535,-3511215
"24",1987-09-12 23:53:22.72029,32,23,44,11,3577,24,24,914415,-3511245
"25",1987-09-12 23:53:22.72029,23,30,45,12,3577,25,25,914445,-3511245
"26",1987-09-12 23:53:22.72029,23,30,46,11,3577,26,26,914475,-3511245
"27",1987-09-12 23:53:22.72029,29,31,39,11,3577,27,27,914505,-3511245
"28",1987-09-12 23:53:22.72029,33,25,41,9,3577,28,28,914535,-3511245
"57",1987-09-28 23:53:44.340672,39,24,35,9,3577,57,57,914415,-3511125
"58",1987-09-28 23:53:44.340672,53,20,26,8,3577,58,58,914445,-3511125
"59",1987-09-28 23:53:44.340672,60,16,23,7,3577,59,59,914475,-3511125
"60",1987-09-28 23:53:44.340672,42,17,39,8,3577,60,60,914505,-3511125
"61",1987-09-28 23:53:44.340672,38,21,40,10,3577,61,61,914535,-3511125
"62",1987-09-28 23:53:44.340672,29,25,45,11,3577,62,62,914565,-3511125
"63",1987-09-28 23:53:44.340672,54,21,23,8,3577,63,63,914415,-3511155
"64",1987-09-28 23:53:44.340672,36,25,37,9,3577,64,64,914445,-3511155
"65",1987-09-28 23:53:44.340672,47,20,31,8,3577,65,65,914475,-3511155
"66",1987-09-28 23:53:44.340672,37,20,41,9,3577,66,66,914505,-3511155
"67",1987-09-28 23:53:44.340672,34,21,43,9,3577,67,67,914535,-3511155
"68",1987-09-28 23:53:44.340672,38,22,38,10,3577,68,68,914565,-3511155
"69",1987-09-28 23:53:44.340672,52,20,26,8,3577,69,69,914415,-3511185
"70",1987-09-28 23:53:44.340672,38,22,39,9,3577,70,70,914445,-3511185
"71",1987-09-28 23:53:44.340672,38,25,35,9,3577,71,71,914475,-3511185
"72",1987-09-28 23:53:44.340672,35,22,42,9,3577,72,72,914505,-3511185
"73",1987-09-28 23:53:44.340672,48,16,35,8,3577,73,73,914535,-3511185
"74",1987-09-28 23:53:44.340672,40,20,39,9,3577,74,74,914565,-3511185
"75",1987-09-28 23:53:44.340672,40,23,35,8,3577,75,75,914415,-3511215
"76",1987-09-28 23:53:44.340672,31,29,39,10,3577,76,76,914445,-3511215
"77",1987-09-28 23:53:44.340672,36,25,38,10,3577,77,77,914475,-3511215
"78",1987-09-28 23:53:44.340672,33,22,43,10,3577,78,78,914505,-3511215
"79",1987-09-28 23:53:44.340672,37,23,38,9,3577,79,79,914535,-3511215
"80",1987-09-28 23:53:44.340672,29,25,44,10,3577,80,80,914415,-3511245
"81",1987-09-28 23:53:44.340672,26,32,40,11,3577,81,81,914445,-3511245
"82",1987-09-28 23:53:44.340672,34,31,34,10,3577,82,82,914475,-3511245
"83",1987-09-28 23:53:44.340672,30,32,37,10,3577,83,83,914505,-3511245
